0;1;2;3;4;5
Business-Intelligence;Learning Power BI Desktop;2022-04-20;158899;Learn how to connect and transform your data with Power BI Desktop, the powerful data analysis and visualization software from Microsoft.;['Microsoft Power BI']
Business-Intelligence;The Most Important Content KPIs for Creators;2021-07-19;12839;Learn how to pinpoint the most important key performance indicators (KPIs) for your content and enhance your creative output using data.;['Content Strategy', 'Key Performance Indicators']
Business-Intelligence;Excel: Data Storytelling for Beginners;2024-01-04;8652;Combine Excel's data visualization features with a few basic storytelling techniques to communicate your data in a simple and powerful way.;['Data Storytelling', 'Microsoft Excel']
Business-Intelligence;Planning Basics in SAP;2021-05-05;40952;Learn about the planning functions and concepts that are available in SAP.;['SAP Products']
Business-Intelligence;Microsoft Cybersecurity Architect (SC-100) Cert Prep: 4 Design a Strategy for Data and Applications by Microsoft Press;2023-05-17;2579;Prepare for the fourth domain of the Microsoft Cybersecurity Architect SC-100 certification exam. Demonstrate your ability to design a strategy for data and applications.;['Data Strategies', 'Security Architecture Design']
Business-Intelligence;Microsoft Power BI Data Analyst Associate (PL-300) Cert Prep by Microsoft Press;2024-07-31;3209;Prepare for the PL-300 exam with this course covering data preparation, modeling, visualization, and deployment. Learn how to extract insights through effective data management and analysis.;['Microsoft Power BI', 'Data Analytics']
Business-Intelligence;Power BI: Dashboards for Beginners;2024-06-18;20742;Upskill as a business and data science professional. Get a short and simple beginner's guide to creating a dashboard in Power BI.;['Data Visualization', 'Microsoft Power BI', 'Dashboards']
Business-Intelligence;Business Intelligence for Consultants;2018-11-27;86569;Learn how to use business intelligence to create data-driven insights for your consulting clients.;['Business Intelligence (BI)']
Business-Intelligence;SAP Financials Essential Training;2022-12-20;58221;Learn how to use the financial accounting module of SAP ERP.;['SAP FI', 'SAP ERP']
Business-Intelligence;Microsoft Project for the Web: Reporting with Power BI;2022-06-07;145317;Learn how to create more compelling project reports using Project for the Web and Power BI together.;['Microsoft Power BI', 'Microsoft Project']
Business-Intelligence;Getting Started with Power BI;2024-09-30;0;Learn how to retrieve and manipulate data in Power BI Service, the online version of Microsoft's data visualization tool.;['Microsoft Power BI']
Business-Intelligence;Learning Power Automate Desktop for Non-Developers;2023-02-09;11238;Start saving time by learning to automate manual and repetitive computer tasks using Power Automate Desktop.;['Microsoft Power Automate']
Business-Intelligence;Analyzing Sales Competitors;2016-06-06;48319;Increase sales by knowing the competition. Learn how to evaluate sales competitors with these smart sales strategies.;['Competitive Analysis']
Business-Intelligence;Power BI: Integrating AI and Machine Learning;2021-08-26;99984;Find out how you can give end users the capability to explore AI and machine learning in Power BI.;['Microsoft Power BI', 'Machine Learning']
Business-Intelligence;Power BI Data Analyst Associate (PL-300) Cert Prep: Create Model Calculations Using DAX;2023-10-31;6410;Prepare for the Power BI Data Analyst Associate (PL-300) exam in this course, with topics pertaining to creating model calculations using DAX.;['Microsoft Power BI', 'DAX']
Business-Intelligence;Power BI Data Methods;2024-03-12;7178;Get a comprehensive overview of the data end of Power BI—also known as Power Query—and learn how to use it to automate the data querying process and restructuring of data sets.;['Microsoft Power BI', 'Data Analysis']
Business-Intelligence;Data Strategy;2021-12-17;69169;Learn how to help leaders understand the best ways to approach gathering, using, and deploying data in a strategic way to achieve business goals.;['Data Governance', 'Data Strategies']
Business-Intelligence;Power BI Data Analyst Associate (PL-300) Cert Prep: Advanced Reporting in Power BI;2023-11-02;6051;Learn about topics related to advanced reporting in Power BI that will help you prepare for the Power BI Data Analyst (PL-300) exam.;['Data Reporting', 'Microsoft Power BI', 'Data Analysis']
Business-Intelligence;Learning SAP Sales and Distribution (SD Module);2022-05-26;25899;Learn to use the SAP Sales and Distribution module to ensure you can reach customers, send orders on time, and receive payment.;['SAP ERP']
Business-Intelligence;Power BI Essential Training;2022-12-16;483361;Get started with Power BI. Learn how to use this powerful set of business analytics tools to create and share visualizations with others in your organization.;['Microsoft Power BI']
Business-Intelligence;Microsoft Power Platform Fundamentals (PL-900) Cert Prep: Core Components;2022-10-14;21611;Explore the basics of Microsoft Power Platform, a suite of easy-to-build data science applications, to prepare for the Power Platform Fundamentals (PL-900) certification exam.;['Microsoft Power Platform']
Business-Intelligence;Microsoft Power Platform Fundamentals (PL-900) Cert Prep: Power Virtual Agents;2022-09-15;4289;Learn about Power Virtual Agents as part of your preparations for the Microsoft Power Platform Fundamentals (PL-900) certification exam.;['Microsoft Power Platform', 'Microsoft Power Virtual Agents']
Business-Intelligence;Learning SAP Human Capital Management;2023-08-18;15579;Learn how to transact in the HCM module of SAP.;['SAP Products', 'Human Capital Management']
Business-Intelligence;Using Power BI with Excel;2022-02-23;156229;Learn how to clean, transform, model, and <em>visualize</em> data with Microsoft Excel and Power BI.;['Microsoft Power BI', 'Microsoft Excel']
Business-Intelligence;Power Apps: Building Data-Driven Apps with Excel;2023-04-17;10032;Learn how to connect Excel and Power Apps to create data-driven business applications.;['Microsoft Power Apps', 'Microsoft Excel']
Business-Intelligence;SEO: Competitive Analysis;2021-02-12;13485;Learn how to use SEO tools and techniques to research the competition online. Find out what keywords your competitors are optimizing for—and then outrank them on SERPs.;['Search Engine Optimization (SEO)', 'Competitive Analysis']
