0
https://www.linkedin.com/learning/sharepoint-for-enterprise-data-management
https://www.linkedin.com/learning/sql-server-database-triggers
https://www.linkedin.com/learning/data-management-with-apache-nifi
https://www.linkedin.com/learning/linqpad-essential-training
https://www.linkedin.com/learning/oracle-autonomous-database-administration-workshop
https://www.linkedin.com/learning/excel-managing-and-analyzing-data
https://www.linkedin.com/learning/advanced-python-working-with-data
https://www.linkedin.com/learning/automating-data-quality-in-dev-environments
https://www.linkedin.com/learning/database-modernization
https://www.linkedin.com/learning/data-labeling-for-machine-learning
https://www.linkedin.com/learning/certified-information-privacy-manager-cipm-cert-prep-5-privacy-operational-life-cycle-sustain
https://www.linkedin.com/learning/oracle-db-cloud-database-migration-and-integration-workshop
https://www.linkedin.com/learning/data-resilience-with-spring-and-rabbitmq-event-streaming
https://www.linkedin.com/learning/performance-tuning-in-spring-apps
https://www.linkedin.com/learning/apple-certified-support-professional-macos-11-cert-prep-3-data-management
https://www.linkedin.com/learning/practical-database-design-implementing-responsible-data-solutions-with-sql-querying
https://www.linkedin.com/learning/node-js-debugging-and-performance-tuning
https://www.linkedin.com/learning/manage-and-optimize-big-data-with-apache-iceberg
https://www.linkedin.com/learning/aws-certified-database-specialty-dbs-c01-cert-prep-3-migration-and-management
https://www.linkedin.com/learning/complete-guide-to-advanced-sql-server
https://www.linkedin.com/learning/managing-data-with-microsoft-365
https://www.linkedin.com/learning/go-performance-tuning-and-benchmarking
https://www.linkedin.com/learning/aws-storage-and-data-management-17535108
https://www.linkedin.com/learning/advanced-mongodb-efficient-and-secure-data-management
https://www.linkedin.com/learning/tuning-kafka
https://www.linkedin.com/learning/sas-9-4-cert-prep-part-14-restructuring-tables
https://www.linkedin.com/learning/oracle-cloud-data-management-foundations-workshop-19255015
https://www.linkedin.com/learning/azure-data-fundamentals-dp-900-cert-prep-3-working-with-non-relational-data-on-azure
https://www.linkedin.com/learning/android-development-essential-training-manage-data-with-kotlin
https://www.linkedin.com/learning/google-cloud-data-and-storage-foundations-24099781
